"Flavor","CheckId","InstallId","BuildId"
"r-release-linux-x86_64","1ab19eaa174411ee7ebeec049c88dac0","5dc154e60ac61b896f23fbc0f9f6ef43","8d69f6eaf0b375ff4e8a516a4c56c16c"
