"Flavor","CheckId","InstallId","BuildId"
"r-devel-linux-x86_64-debian-gcc","d85e7f988d6a16c98bcd67d16c446be7","8d69f6eaf0b375ff4e8a516a4c56c16c","8d69f6eaf0b375ff4e8a516a4c56c16c"
