"Flavor","CheckId","InstallId","BuildId"
"r-devel-linux-x86_64-fedora-clang","e27ccc679f303ad149c289c6aa54b2a4","70c1a08d1677f9e3ac986026d8f806f9","8d69f6eaf0b375ff4e8a516a4c56c16c"
"r-devel-linux-x86_64-fedora-gcc","2dd3d87fb7437a3c926fde51dbe8baf7","70c1a08d1677f9e3ac986026d8f806f9","8d69f6eaf0b375ff4e8a516a4c56c16c"
