"Flavor","CheckId","InstallId","BuildId"
"r-oldrel-macos-arm64","761922540e4b0156cb561775ffc69b61","7afb353d35ad7794e878dedca64b7c09","8d69f6eaf0b375ff4e8a516a4c56c16c"
